date,confirmed,Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,Debris,FishSeed,Max_Temp,Min_Temp,Max_Humidity,Min_Humidity,Rainfall
2012-07-30,0,23,31,0,1,0,14,10,78,10,37.2,27.0,78.0,67.0,0.0
2012-07-31,0,39,37,0,4,0,21,9,50,2,34.5,27.0,82.0,58.0,0.0
2012-08-01,0,13,13,0,0,0,25,3,52,6,38.4,27.0,85.0,61.0,0.0
2012-08-02,0,38,0,0,0,0,18,12,35,3,36.6,28.4,86.0,43.0,0.0
2012-08-03,0,26,19,0,0,0,11,6,38,6,39.5,29.3,61.0,46.0,0.0
2012-08-04,0,8,1,1,0,0,23,16,55,8,38.5,28.2,78.0,100.0,0.0
2012-08-05,0,1,0,0,0,0,6,0,1,0,35.4,20.0,96.0,75.0,110.0
2012-08-06,0,11,21,0,1,0,49,13,36,10,30.7,22.0,81.0,59.0,0.0
2012-08-07,0,12,5,1,2,0,7,1,56,6,34.0,27.0,75.0,67.0,0.0
2012-08-08,0,8,17,0,0,0,17,4,45,3,36.0,27.5,75.0,67.0,0.0
2012-08-09,0,1,6,0,2,0,11,4,28,3,34.0,25.5,75.0,60.0,0.0
2012-08-10,0,21,7,0,1,0,13,0,26,16,36.3,25.6,81.0,69.0,0.0
2012-08-11,0,37,52,0,0,0,29,12,20,4,31.7,26.5,78.0,70.0,42.4
2012-08-12,0,1,2,0,0,0,18,5,30,0,32.5,24.3,81.0,69.0,1.2
2012-08-13,0,0,3,0,2,0,8,7,54,1,32.5,26.3,85.0,65.0,1.2
2012-08-14,0,0,0,0,0,0,2,2,8,0,33.8,27.5,75.0,74.0,0.0
2012-08-15,0,25,4,0,0,0,20,4,36,7,34.2,25.0,96.0,67.0,9.2
2012-08-16,0,23,9,0,1,1,38,0,64,23,32.6,25.5,82.0,62.0,0.0
2012-08-17,0,13,21,2,0,1,15,1,56,1,35.2,28.3,79.0,93.0,0.0
2012-08-18,0,13,2,0,0,0,14,3,63,0,34.8,26.3,82.0,63.0,18.6
2012-08-19,0,8,20,1,1,0,4,0,23,0,36.7,28.5,79.0,57.0,0.0
2012-08-20,0,2,3,0,1,0,6,1,14,0,35.7,27.0,89.0,76.0,0.0
2012-08-21,0,2,22,1,1,0,20,5,8,0,33.2,26.0,85.0,67.0,0.0
2012-08-22,0,4,33,0,0,0,3,2,15,0,33.8,25.2,88.0,85.0,0.2
2012-08-23,0,13,26,0,0,0,18,3,22,1,28.4,24.5,88.0,62.0,0.5
2012-08-24,0,8,10,0,0,0,8,4,16,1,33.7,26.7,82.0,73.0,0.0
2012-08-25,0,5,25,11,1,0,13,3,42,0,34.8,26.9,85.0,92.0,0.0
2012-08-26,0,36,5,0,3,0,26,3,73,1,34.0,25.0,92.0,67.0,11.0
2012-08-27,1,13,1,0,0,5,2,7,8,0,33.5,26.7,85.0,67.0,0.0
2012-08-28,0,49,13,0,0,0,9,4,20,1,33.4,26.5,81.0,69.0,0.0
2012-08-29,0,20,0,0,0,4,5,4,14,0,31.7,26.3,85.0,69.0,2.8
2012-08-30,7,17,0,0,0,20,4,0,17,4,34.7,26.5,81.0,65.0,0.0
2012-08-31,11,59,51,1,4,6,6,5,19,26,35.0,23.5,88.0,68.0,0.0
2012-09-01,0,34,6,0,0,23,12,1,78,10,35.2,27.5,82.0,62.0,0.0
2012-09-02,5,37,124,0,6,3,7,2,22,29,35.5,28.6,76.0,67.0,0.0
2012-09-03,1,48,142,1,8,24,16,1,12,9,36.2,25.5,81.0,70.0,1.0
2012-09-04,9,46,97,0,7,18,0,0,6,6,33.7,26.0,85.0,92.0,0.0
2012-09-05,2,47,100,0,1,6,1,0,2,21,33.0,24.0,85.0,92.0,17.8
2012-09-06,1,53,91,3,13,28,14,2,44,10,31.0,25.8,81.0,58.0,14.9
2012-09-07,1,34,112,1,22,65,21,1,12,16,34.0,25.0,81.0,61.0,0.0
2012-09-08,4,39,77,0,6,1,5,4,30,8,34.3,26.4,74.0,96.0,0.8
2012-09-09,1,127,166,9,20,16,10,7,10,19,28.7,24.6,96.0,88.0,24.6
2012-09-10,2,44,81,1,7,16,36,6,9,5,28.0,23.5,84.0,61.0,0.0
2012-09-11,6,65,142,5,8,3,10,4,18,10,34.5,26.1,78.0,62.0,0.0
2012-09-12,8,21,87,1,6,0,3,5,31,19,35.2,27.3,82.0,60.0,0.0
2012-09-13,3,53,113,2,4,1,6,5,36,6,35.0,27.5,75.0,64.0,0.0
2012-09-14,0,32,89,1,3,2,6,5,82,13,36.0,27.9,79.0,62.0,0.0
2012-09-15,5,66,92,6,21,0,24,6,39,2,35.7,22.0,100.0,75.0,11.0
2012-09-16,1,2,43,0,5,0,6,1,11,0,32.3,22.7,88.0,72.0,6.4
2012-09-17,13,38,136,2,1,3,30,5,42,5,32.5,20.7,100.0,88.0,46.5
2012-09-18,4,23,227,8,26,3,64,15,70,4,28.6,20.8,96.0,74.0,76.4
2012-09-19,2,40,281,1,15,10,37,16,44,0,29.6,21.0,88.0,66.0,0.0
2012-09-20,2,43,303,10,28,7,32,18,63,1,31.7,23.0,77.0,61.0,0.0
2012-09-21,3,0,1,0,0,0,0,0,6,0,33.1,24.6,81.0,51.0,0.0
2012-09-22,8,35,227,2,29,7,36,11,67,0,33.8,23.9,77.0,36.0,0.0
2012-09-23,0,6,200,0,31,11,16,17,10,1,34.3,24.0,81.0,38.0,0.0
2012-09-24,2,28,177,0,20,2,20,14,35,1,34.3,23.2,77.0,43.0,0.0
2012-09-25,1,303,338,23,48,15,41,6,68,0,34.8,23.0,63.0,42.0,0.0
2012-09-26,1,71,180,4,69,7,33,21,37,2,35.6,23.0,60.0,48.0,0.0
2012-09-27,5,63,196,6,44,6,39,29,40,15,34.5,23.8,63.0,50.0,0.0
2012-09-28,7,58,187,5,40,5,53,10,39,4,34.0,22.5,66.0,43.0,0.0
2012-09-29,2,133,242,7,73,9,47,12,48,16,34.9,22.9,73.0,48.0,0.0
2012-09-30,1,19,97,4,15,2,14,3,33,0,35.2,27.5,63.0,46.0,0.0
2012-10-01,2,39,178,0,25,9,24,9,43,10,35.3,21.8,63.0,41.0,0.0
2012-10-02,1,67,127,3,49,1,17,7,25,9,35.4,22.5,63.0,44.0,0.0
2012-10-03,1,52,170,4,22,12,32,9,18,11,35.2,22.2,72.0,46.0,0.0
2012-10-04,4,37,144,2,11,6,13,11,23,16,35.1,21.0,64.0,50.0,0.0
2012-10-05,1,34,62,0,9,4,39,10,24,9,34.5,21.5,73.0,37.0,0.0
2012-10-06,0,44,302,1,37,5,39,8,55,13,35.0,21.0,69.0,31.0,0.0
2012-10-07,0,8,40,5,13,5,5,3,31,0,35.2,20.0,68.0,35.0,0.0
2012-10-08,0,42,144,0,14,4,32,4,36,2,35.0,20.3,71.0,34.0,0.0
2012-10-09,2,46,155,3,17,2,27,11,33,18,33.5,20.0,71.0,41.0,0.0
2012-10-10,1,33,148,3,20,0,32,11,70,16,33.3,19.7,68.0,39.0,0.0
2012-10-11,1,45,137,8,52,1,18,20,24,9,33.7,20.2,75.0,38.0,0.0
2012-10-12,1,34,124,6,17,0,14,4,13,0,33.2,20.4,71.0,43.0,0.0
2012-10-13,0,44,150,10,43,1,8,8,19,8,32.7,20.3,75.0,43.0,0.0
2012-10-14,0,2,22,8,10,2,0,3,17,1,32.5,20.6,68.0,41.0,0.0
2012-10-15,0,15,62,0,0,0,6,2,18,7,33.0,21.0,56.0,85.0,0.0
2012-10-16,0,12,39,0,7,0,32,3,30,2,24.2,14.8,81.0,50.0,21.2
2012-10-17,0,11,49,0,2,0,30,9,18,11,28.3,16.0,82.0,50.0,0.0
2012-10-18,0,8,46,6,9,1,10,3,16,0,29.5,17.5,77.0,46.0,0.0
2012-10-19,0,12,52,4,0,0,6,6,18,1,30.5,18.7,78.0,48.0,0.0
